t,x,y,vx,vy,v,Ek,Ep,E
4.84,123.5308368272359,31.13118674467438,17.708076655436535,-16.556159332768978,24.242161427703795,41.137767348079485,42.74097134855255,83.87873869663204
4.8500000000000005,123.70779116773852,30.96525325424267,17.68279746393616,-16.630521048421585,24.274586638964227,41.24788895448064,42.513156115600644,83.76104507008128
4.86,123.88449289680578,30.79857667755647,17.657554359783695,-16.704776608895003,24.3071756385188,41.35871512652613,42.28432067649428,83.64303580302041
4.87,124.06094237505361,30.631158075410212,17.632347291462576,-16.778926165731235,24.33992675177573,41.47024239972656,42.054466487631025,83.52470888735758
4.88,124.237139962583,30.462998507083,17.607176207529807,-16.85296987025592,24.372838313392176,41.58246732155303,41.82359500332797,83.406062324881
4.89,124.41308601898092,30.294099030342352,17.582041056615818,-16.926907873578685,24.405908667311373,41.69538645140011,41.59170767582696,83.28709412722708
4.9,124.58878090332108,30.1244607014458,17.55694178742437,-17.00074032659346,24.43913616679749,41.80899636054884,41.35880595529669,83.16780231584553
4.91,124.7642249741644,29.954084575142645,17.531878348732462,-17.07446737997872,24.472519174468154,41.923293632129806,41.12489128983517,83.04818492196497
4.92,124.93941858956016,29.782971704676697,17.50685068939021,-17.14808918419787,24.50605606232481,42.03827486108646,40.88996512547349,82.92823998655994
4.93,125.11436210704642,29.611123141788312,17.481858758320747,-17.22160588949953,24.53974521178084,42.15393665413845,40.654028906178574,82.80796556031703
4.94,125.28905588365082,29.438539936716325,17.45690250452012,-17.295017645917824,24.57358501368756,42.270275629745086,40.41708407385588,82.68735970360098
4.95,125.46350027589132,29.265223138200213,17.431981877057193,-17.36832460327266,24.607573868358028,42.387288418068785,40.17913206835236,82.56642048642115
4.96,125.63769563977687,29.091173793482312,17.40709682507354,-17.441526911170108,24.641710185588913,42.50497166093895,39.94017432745947,82.44514598839842
4.97,125.81164233080838,28.91639294831026,17.382247297783323,-17.514624719002676,24.6759923846802,42.62332201181567,39.70021228691656,82.32353429873223
4.98,125.98534070397915,28.740881646938533,17.357433244473214,-17.587618175949572,24.710418894452914,42.74233613575349,39.45924738041297,82.20158351616647
4.99,126.15879111377565,28.564640932131,17.332654614502285,-17.660507430977063,24.744988153264963,42.862010709365634,39.21728103959155,82.07929174895719
5.0,126.3319939141784,28.387671845162856,17.307911357301894,-17.733292632838754,24.77969860902495,42.98234242078792,38.97431469405129,81.9566571148392
5.01,126.50494945866258,28.209975425822904,17.28320342237558,-17.805973930075908,24.81454871920418,43.10332796964305,38.73034977135047,81.83367774099352
5.0200000000000005,126.67765810019873,28.03155271241559,17.258530759298985,-17.87855147101773,24.84953695084678,43.22496406700497,38.48538769700945,81.71035176401442
5.03,126.85012019125357,27.852404741763223,17.233893317719726,-17.951025403781657,24.884661780577993,43.347247435363144,38.23942989451373,81.58667732987686
5.04,127.02233608379049,27.67253254920746,17.209291047357304,-18.02339587627371,24.919921694610768,43.470174808587274,37.99247778531595,81.46265259390321
5.05,127.19430612927073,27.491937168612935,17.184723898002993,-18.09566303618876,24.95531518875054,43.59374293189184,37.74453278884093,81.33827572073277
5.0600000000000005,127.3660306786535,27.310619632367434,17.16019181951974,-18.167827031010837,24.990840768398332,43.71794856180082,37.49559632248586,81.21354488428668
5.07,127.53751008239712,27.128580971385418,17.135694761842075,-18.23988800801341,25.026496948552214,43.84278846611253,37.245669801625155,81.08845826773768
5.08,127.70874469045968,26.94582221510956,17.111232674975994,-18.311846114259723,25.062282253807115,43.96825942386466,36.99475463961259,80.96301406347725
5.09,127.87973485229959,26.76234439151318,17.086805508998864,-18.383701496603088,25.098195218353062,44.09435822529924,36.74285224778459,80.83721047308383
5.1000000000000005,128.05048091687647,26.578148527101746,17.062413214059312,-18.455454301687176,25.134234385971844,44.22108167182787,36.48996403546233,80.7110457072902
5.11,128.22098323265163,26.393235646915457,17.038055740377143,-18.527104675946276,25.17039831003214,44.348426575996825,36.236091409955286,80.58451798595212
5.12,128.39124214758914,26.20760677453137,17.013733038243213,-18.5986527656057,25.20668555348325,44.47638976145269,35.981235776564134,80.45762553801683
5.13,128.56125800915618,26.02126293206527,16.989445058019353,-18.670098716681956,25.243094688847233,44.604968062907524,35.725398538583306,80.33036660149082
5.14,128.73103116432398,25.834205140173708,16.96519175013824,-18.741442674983162,25.279624298209786,44.734158326104705,35.46858109730383,80.20273942340853
5.15,128.90056195956845,25.646434418056174,16.940973065103314,-18.812684786109237,25.316272973209582,44.86395740778434,35.21078485201628,80.07474225980062
5.16,129.06985074087078,25.457951783457418,16.916788953488695,-18.883825195452268,25.353039315026415,44.99436217564926,34.95201120001398,79.94637337566323
5.17,129.2388978537184,25.26875825266916,16.892639365939033,-18.954864048196796,25.389921934367905,45.125369508330756,34.692261536595325,79.81763104492609
5.18,129.4077036431055,25.078854840532188,16.86852425316945,-19.025801489320088,25.426919451454996,45.25697629535463,34.4315372550667,79.68851355042133
5.19,129.57626845353371,24.888242560438925,16.844443565965424,-19.096637663592475,25.464030496006178,45.38917943710729,34.16983974674598,79.55901918385327
5.2,129.74459262901286,24.696922424334673,16.820397255182684,-19.167372715577585,25.50125370722046,45.52197584480177,33.90717040096423,79.429146245766
5.21,129.91267651306183,24.504895442720397,16.79638527174712,-19.238006789632692,25.538587733759226,45.65536244044421,33.64353060506956,79.29889304551376
5.22,130.08052044870897,24.312162624654604,16.77240756665467,-19.308540029908997,25.57603123372688,45.78933615680011,33.378921744429675,79.1682579012298
5.23,130.24812477849292,24.11872497775488,16.748464090971243,-19.37897258035192,25.61358287465041,45.923893937360944,33.11334520243399,79.03723913979493
5.24,130.4154898444635,23.924583508201124,16.724554795832592,-19.449304584701373,25.65124133345778,46.0590327363105,32.84680236049808,78.90583509680857
5.25,130.5826159881821,23.729739220736178,16.70067963244422,-19.519536186492083,25.689005296455353,46.19474951849178,32.57929459806454,78.77404411655633
5.26,130.74950355072247,23.534193118668725,16.676838552081314,-19.589667529053877,25.72687345930425,46.33104125937375,32.310823292606976,78.64186455198072
5.2700000000000005,130.91615287267157,23.337946203875276,16.653031506088578,-19.659698755511975,25.764844526995653,46.467904945018056,32.04138981963269,78.50929476465075
5.28,131.08256429413018,23.140999476802392,16.62925844588021,-19.72963000878726,25.802917213825207,46.60533757204621,31.770995552685786,78.376333124732
5.29,131.24873815471344,22.94335393646776,16.605519322939745,-19.799461431596605,25.841090243366413,46.74333614760648,31.499641863348618,78.2429780109551
5.3,131.41467479355174,22.745010580463656,16.58181408881999,-19.86919316645315,25.879362348443163,46.88189768934124,31.227330121246553,78.10922781058778
5.3100000000000005,131.5803745492913,22.545970404957473,16.55814269514291,-19.938825355666573,25.91773227110132,47.021019225354074,30.954061694048672,77.97508091940274
5.32,131.74583776009501,22.34623440469545,16.53450509359952,-20.008358141343408,25.95619876257946,47.16069779417721,30.679837947472933,77.84053574165014
5.33,131.9110647636429,22.145803573002695,16.51090123594982,-20.077791665387316,25.99476058327881,47.30093044473901,30.404660245286166,77.70559069002518
5.34,132.07605589713307,21.944678901787427,16.487331074022656,-20.1471260694994,26.03341650273232,47.441714236331485,30.128529949309915,77.5702441856414
